Entity,Code,Year,GDP (constant 2010 US$)
Belarus,BLR,1996,21217651777.4411
Belarus,BLR,1997,23636465240.0702
Belarus,BLR,1998,25621926331.6632
Belarus,BLR,1999,26493071605.9872
Belarus,BLR,2000,28029670685.9076
Belarus,BLR,2001,29354158398.3644
Belarus,BLR,2002,30835154158.4007
Belarus,BLR,2003,33006933477.4592
Belarus,BLR,2004,36786142508.7162
Belarus,BLR,2005,40244040518.2926
Belarus,BLR,2006,44268442421.9721
Belarus,BLR,2007,48075531367.195
Belarus,BLR,2008,52979235376.3842
Belarus,BLR,2009,53085191324.5955
Belarus,BLR,2010,57222490768.7143
Belarus,BLR,2011,60394740109.9615
Belarus,BLR,2012,61440410270.048
Belarus,BLR,2013,62069551139.8208
Belarus,BLR,2014,63139062692.4886
Belarus,BLR,2015,60721108489.7286
Belarus,BLR,2016,59187019676.14
Belarus,BLR,2017,60620473815.135
Belgium,BEL,1960,120764863189.279
Belgium,BEL,1961,126777048990.526
Belgium,BEL,1962,133384673232.843
Belgium,BEL,1963,139189019707.401
Belgium,BEL,1964,148871960992.012
Belgium,BEL,1965,154172785119.867
Belgium,BEL,1966,159038316308.665
Belgium,BEL,1967,165190152085.361
Belgium,BEL,1968,172118441191.469
Belgium,BEL,1969,183529549253.245
Belgium,BEL,1970,193792159413.007
Belgium,BEL,1971,201516380314.862
Belgium,BEL,1972,212187890638.5389
Belgium,BEL,1973,225729089706.297
Belgium,BEL,1974,236034205156.0389
Belgium,BEL,1975,231393910573.886
Belgium,BEL,1976,244474020273.279
Belgium,BEL,1977,246004806085.374
Belgium,BEL,1978,252996008246.37
Belgium,BEL,1979,258918829646.89
Belgium,BEL,1980,270425322309.484
Belgium,BEL,1981,269670068733.525
Belgium,BEL,1982,271274570421.547
Belgium,BEL,1983,272120520451.8289
Belgium,BEL,1984,278832053833.57697
Belgium,BEL,1985,283437781732.075
Belgium,BEL,1986,288604178235.647
Belgium,BEL,1987,295261293665.336
Belgium,BEL,1988,309207101358.308
Belgium,BEL,1989,319934011562.337
Belgium,BEL,1990,329971629163.815
Belgium,BEL,1991,336020254199.932
Belgium,BEL,1992,341163564395.922
Belgium,BEL,1993,337882003882.909
Belgium,BEL,1994,348785359740.469
Belgium,BEL,1995,357103043851.13
Belgium,BEL,1996,362793146259.837
Belgium,BEL,1997,376254386247.224
Belgium,BEL,1998,383686442689.971
Belgium,BEL,1999,397358386026.319
Belgium,BEL,2000,411797007026.6569
Belgium,BEL,2001,415138919310.621
Belgium,BEL,2002,422530493925.208
Belgium,BEL,2003,425803276682.695
Belgium,BEL,2004,441279866082.0471
Belgium,BEL,2005,450521469885.385
Belgium,BEL,2006,461812169170.948
Belgium,BEL,2007,477739949852.491
Belgium,BEL,2008,481481480330.318
Belgium,BEL,2009,470632861743.554
Belgium,BEL,2010,483548031197.108
Belgium,BEL,2011,492243688300.301
Belgium,BEL,2012,493399461340.966
Belgium,BEL,2013,494389469549.1261
Belgium,BEL,2014,500783236684.815
Belgium,BEL,2015,507929197181.313
Belgium,BEL,2016,515102640677.261
Belgium,BEL,2017,524012714948.032
Belize,BLZ,1960,98735541.365533
Belize,BLZ,1961,103565957.762842
Belize,BLZ,1962,108633079.853357
Belize,BLZ,1963,114017406.9702
Belize,BLZ,1964,119718140.395677
Belize,BLZ,1965,125620892.346014
Belize,BLZ,1966,131614070.54936
Belize,BLZ,1967,138080431.93406498
Belize,BLZ,1968,148253128.666849
Belize,BLZ,1969,155823489.055951
Belize,BLZ,1970,163315004.59858102
Belize,BLZ,1971,169781365.98328602
Belize,BLZ,1972,187130141.821549
Belize,BLZ,1973,197145148.8613889
Belize,BLZ,1974,223878001.813926
Belize,BLZ,1975,231921545.384386
Belize,BLZ,1976,231842643.48665097
Belize,BLZ,1977,246904519.418383
Belize,BLZ,1978,266461350.316705
Belize,BLZ,1979,286491307.34512097
Belize,BLZ,1980,329942063.261618
Belize,BLZ,1981,334200426.637528
Belize,BLZ,1982,333254117.326075
Belize,BLZ,1983,326235727.913539
Belize,BLZ,1984,332623244.45177203
Belize,BLZ,1985,336171833.055644
Belize,BLZ,1986,351549202.47579104
Belize,BLZ,1987,390978186.607058
Belize,BLZ,1988,427095173.725132
Belize,BLZ,1989,483005526.28094417
Belize,BLZ,1990,534342136.074958
Belize,BLZ,1991,590432257.162776
Belize,BLZ,1992,661495254.210911
Belize,BLZ,1993,703014425.491375
Belize,BLZ,1994,704124757.186046
Belize,BLZ,1995,708659134.575871
Belize,BLZ,1996,718783908.2471241
Belize,BLZ,1997,744266083.396219
Belize,BLZ,1998,772108754.5820532
Belize,BLZ,1999,839902771.2698469
Belize,BLZ,2000,949415695.712415
Belize,BLZ,2001,997035187.469506
Belize,BLZ,2002,1048069026.2069199
Belize,BLZ,2003,1145817580.70996
Belize,BLZ,2004,1199103461.03176
Belize,BLZ,2005,1230025245.97225
Belize,BLZ,2006,1286391894.5353599
Belize,BLZ,2007,1300597659.2035902
Belize,BLZ,2008,1342587389.30728
Belize,BLZ,2009,1352161618.28356
Belize,BLZ,2010,1397113450.0
Belize,BLZ,2011,1426508029.6617599
Belize,BLZ,2012,1480733772.50222
Belize,BLZ,2013,1491295844.10994
Belize,BLZ,2014,1551623276.65735
Belize,BLZ,2015,1610507255.18119
Belize,BLZ,2016,1602671549.36449
Belize,BLZ,2017,1616832814.04701
Benin,BEN,1960,1265426252.94345
Benin,BEN,1961,1305176840.54665
Benin,BEN,1962,1260456133.0762599
Benin,BEN,1963,1320076060.7892
Benin,BEN,1964,1407871139.7750301
Benin,BEN,1965,1482401906.79932
Benin,BEN,1966,1535410564.13499
Benin,BEN,1967,1551968411.17281
Benin,BEN,1968,1611600246.49176
Benin,BEN,1969,1657974010.96677
Benin,BEN,1970,1692754286.41874
Benin,BEN,1971,1667416432.2107
Benin,BEN,1972,1774570740.64173
Benin,BEN,1973,1840339265.9851
Benin,BEN,1974,1901793938.89223
Benin,BEN,1975,1808694555.93412
Benin,BEN,1976,1824689860.7842886
Benin,BEN,1977,1915626267.4681
Benin,BEN,1978,1939668871.9268696
Benin,BEN,1979,2066440729.96277
Benin,BEN,1980,2206581860.81568
Benin,BEN,1981,2426230120.12225
Benin,BEN,1982,2480457972.9783697
Benin,BEN,1983,2372612057.3104
Benin,BEN,1984,2560756386.93725
Benin,BEN,1985,2753589661.14604
Benin,BEN,1986,2813373991.7136197
Benin,BEN,1987,2771173298.8590198
Benin,BEN,1988,2865538547.23059
Benin,BEN,1989,2783751478.01027
Benin,BEN,1990,3033624750.94295
Benin,BEN,1991,3161819648.03392
Benin,BEN,1992,3255337130.0753303
Benin,BEN,1993,3445324207.02456
Benin,BEN,1994,3514933552.72688
Benin,BEN,1995,3727418268.32545
Benin,BEN,1996,3888602421.28731
Benin,BEN,1997,4111601652.35799
Benin,BEN,1998,4274462692.87475
Benin,BEN,1999,4502780953.5408
Benin,BEN,2000,4766643561.74839
Benin,BEN,2001,5020725247.663528
Benin,BEN,2002,5253911326.863
Benin,BEN,2003,5434858389.27326
Benin,BEN,2004,5675602453.88052
Benin,BEN,2005,5772744795.73959
Benin,BEN,2006,6000595826.4159
Benin,BEN,2007,6359822426.97484
Benin,BEN,2008,6670811297.13694
Benin,BEN,2009,6826194585.37376
Benin,BEN,2010,6970240895.4988785
Benin,BEN,2011,7176751732.08258
Benin,BEN,2012,7522418417.64518
Benin,BEN,2013,8063258961.67978
Benin,BEN,2014,8575423619.90242
Benin,BEN,2015,8755148067.026129
Benin,BEN,2016,9102277422.82945
Benin,BEN,2017,9610566350.93653
Bermuda,BMU,1960,1236024650.8684402
Bermuda,BMU,1961,1293870604.52905
Bermuda,BMU,1962,1351706620.5515401
Bermuda,BMU,1963,1366169881.39142
Bermuda,BMU,1964,1517951355.21397
Bermuda,BMU,1965,1590205839.7222302
Bermuda,BMU,1966,1818617223.973189
Bermuda,BMU,1967,2060039383.2764199
Bermuda,BMU,1968,2103408633.4506896
Bermuda,BMU,1969,2175690717.0744
Bermuda,BMU,1970,2313026675.95958
Bermuda,BMU,1971,2392536967.94565
Bermuda,BMU,1972,2435906218.11992
Bermuda,BMU,1973,2472047259.93172
Bermuda,BMU,1974,2493731885.01891
Bermuda,BMU,1975,2587698593.72971
Bermuda,BMU,1976,2819001261.3256803
Bermuda,BMU,1977,2985250053.66029
Bermuda,BMU,1978,3028619303.8345604
Bermuda,BMU,1979,3093673179.09591
Bermuda,BMU,1980,3339432263.4166
Bermuda,BMU,1981,3418942555.40268
Bermuda,BMU,1982,3238237346.34334
Bermuda,BMU,1983,3303291221.60469
Bermuda,BMU,1984,3319193280.00197
Bermuda,BMU,1985,3252693763.06806
Bermuda,BMU,1986,3469540013.93931
Bermuda,BMU,1987,3599647764.4620104
Bermuda,BMU,1988,3745657573.382
Bermuda,BMU,1989,3762282452.61539
Bermuda,BMU,1990,3763005273.45173
Bermuda,BMU,1991,3630006239.58401
Bermuda,BMU,1992,3627837777.07534
Bermuda,BMU,1993,3736983723.34719
Bermuda,BMU,1994,3759391169.2704897
Bermuda,BMU,1995,3924772345.29896
Bermuda,BMU,1996,4026835109.98094
Bermuda,BMU,1997,4212069525.04015
Bermuda,BMU,1998,4376340236.516721
Bermuda,BMU,1999,4524376453.24803
Bermuda,BMU,2000,4945919646.2653
Bermuda,BMU,2001,5303135527.75517
Bermuda,BMU,2002,5224766301.376229
Bermuda,BMU,2003,5402967729.76868
Bermuda,BMU,2004,5528385008.41416
Bermuda,BMU,2005,5620941625.4668
Bermuda,BMU,2006,5932559093.07918
Bermuda,BMU,2007,6101393205.83452
Bermuda,BMU,2008,6194616021.02816
Bermuda,BMU,2009,5867281536.74729
Bermuda,BMU,2010,5744414000.0
Bermuda,BMU,2011,5552579615.57093
Bermuda,BMU,2012,5284137923.53055
Bermuda,BMU,2013,5151445059.9242
Bhutan,BTN,1980,165165439.14686102
Bhutan,BTN,1981,188136200.88393
Bhutan,BTN,1982,194559060.675521
Bhutan,BTN,1983,216565078.847304
Bhutan,BTN,1984,226271753.354426
Bhutan,BTN,1985,235801810.576482
Bhutan,BTN,1986,263462722.6638209
Bhutan,BTN,1987,339066684.688327
Bhutan,BTN,1988,355976922.525405
Bhutan,BTN,1989,382435357.411604
Bhutan,BTN,1990,424030689.295613
Bhutan,BTN,1991,422301169.504529
Bhutan,BTN,1992,441730787.82885
Bhutan,BTN,1993,450505180.615888
Bhutan,BTN,1994,472811961.168546
Bhutan,BTN,1995,506259233.805762
Bhutan,BTN,1996,534433435.297499
Bhutan,BTN,1997,563153025.102705
Bhutan,BTN,1998,596458068.653373
Bhutan,BTN,1999,644079113.976625
Bhutan,BTN,2000,688733275.071953
Bhutan,BTN,2001,745235395.4664639
Bhutan,BTN,2002,825183060.874733
Bhutan,BTN,2003,888427847.1193359
Bhutan,BTN,2004,940813179.477384
Bhutan,BTN,2005,1007823159.38045
Bhutan,BTN,2006,1076852655.51349
Bhutan,BTN,2007,1269887377.45454
Bhutan,BTN,2008,1330440105.8777301
Bhutan,BTN,2009,1419010481.1982
Bhutan,BTN,2010,1585472534.10547
Bhutan,BTN,2011,1710580806.57351
Bhutan,BTN,2012,1797336501.23336
Bhutan,BTN,2013,1835844373.82886
Bhutan,BTN,2014,1941321989.27355
Bhutan,BTN,2015,2069399707.46106
Bhutan,BTN,2016,2234759341.867
Bhutan,BTN,2017,2387142613.64128
Bolivia,BOL,1960,4818838337.92097
Bolivia,BOL,1961,4919069386.41404
Bolivia,BOL,1962,5193072636.16593
Bolivia,BOL,1963,5526504333.001678
Bolivia,BOL,1964,5791475875.63924
Bolivia,BOL,1965,6117247421.40646
Bolivia,BOL,1966,6514703077.07345
Bolivia,BOL,1967,6964795309.05929
Bolivia,BOL,1968,6117247421.40646
Bolivia,BOL,1969,6306638235.980989
Bolivia,BOL,1970,6275431642.47645
Bolivia,BOL,1971,6593177851.70962
Bolivia,BOL,1972,7118488339.857359
Bolivia,BOL,1973,7527029870.88225
Bolivia,BOL,1974,7748292041.93554
Bolivia,BOL,1975,8314771040.575191
Bolivia,BOL,1976,8698461748.9123
Bolivia,BOL,1977,9130881078.73599
Bolivia,BOL,1978,9318310167.16051
Bolivia,BOL,1979,9330735578.5044
Bolivia,BOL,1980,9202739037.66105
Bolivia,BOL,1981,9228103327.03293
Bolivia,BOL,1982,8864632532.69628
Bolivia,BOL,1983,8506313289.60133
Bolivia,BOL,1984,8489243522.351029
Bolivia,BOL,1985,8346930939.400809
Bolivia,BOL,1986,8132091172.245409
Bolivia,BOL,1987,8332423560.8537
Bolivia,BOL,1988,8574855634.64984
Bolivia,BOL,1989,8899853814.56578
Bolivia,BOL,1990,9312431983.67648
Bolivia,BOL,1991,9802873772.42119
Bolivia,BOL,1992,9964277788.39403
Bolivia,BOL,1993,10389682071.8569
Bolivia,BOL,1994,10874596631.4455
Bolivia,BOL,1995,11383339904.468
Bolivia,BOL,1996,11879806409.1738
Bolivia,BOL,1997,12468356816.9483
Bolivia,BOL,1998,13095434411.9384
Bolivia,BOL,1999,13151337456.4676
Bolivia,BOL,2000,13481147690.5693
Bolivia,BOL,2001,13708143381.9739
Bolivia,BOL,2002,14048868175.0683
Bolivia,BOL,2003,14429780856.7853
Bolivia,BOL,2004,15031978081.3865
Bolivia,BOL,2005,15696607186.4403
Bolivia,BOL,2006,16449574872.6896
Bolivia,BOL,2007,17200396431.0132
Bolivia,BOL,2008,18257962323.1053
Bolivia,BOL,2009,18870882348.149
Bolivia,BOL,2010,19649631308.1648
Bolivia,BOL,2011,20672216340.1924
Bolivia,BOL,2012,21731104039.6498
Bolivia,BOL,2013,23207952413.94
Bolivia,BOL,2014,24475238843.5128
Bolivia,BOL,2015,25664047181.8707
Bolivia,BOL,2016,26758341469.4947
Bolivia,BOL,2017,27880909289.0244
Bosnia and Herzegovina,BIH,1994,2758501862.26045
Bosnia and Herzegovina,BIH,1995,3332270264.77958
Bosnia and Herzegovina,BIH,1996,6296580077.199161
Bosnia and Herzegovina,BIH,1997,8461947179.52191
Bosnia and Herzegovina,BIH,1998,9782010631.81418
Bosnia and Herzegovina,BIH,1999,10721083632.4236
Bosnia and Herzegovina,BIH,2000,11310743278.9328
Bosnia and Herzegovina,BIH,2001,11808415927.4057
Bosnia and Herzegovina,BIH,2002,12434262003.1151
Bosnia and Herzegovina,BIH,2003,12931632491.3659
Bosnia and Herzegovina,BIH,2004,13720462043.7462
Bosnia and Herzegovina,BIH,2005,14922131712.6024
Bosnia and Herzegovina,BIH,2006,15724715108.0111
Bosnia and Herzegovina,BIH,2007,16625545811.607
Bosnia and Herzegovina,BIH,2008,17553771246.6987
Bosnia and Herzegovina,BIH,2009,17028972709.4197
Bosnia and Herzegovina,BIH,2010,17176781336.7644
Bosnia and Herzegovina,BIH,2011,17340940610.8214
Bosnia and Herzegovina,BIH,2012,17198443692.016003
Bosnia and Herzegovina,BIH,2013,17602502336.2904
Bosnia and Herzegovina,BIH,2014,17804865646.3737
Bosnia and Herzegovina,BIH,2015,18352676372.9938
Bosnia and Herzegovina,BIH,2016,18929698720.1192
Bosnia and Herzegovina,BIH,2017,19503531387.5533
Botswana,BWA,1960,205010514.046991
Botswana,BWA,1961,218014912.606046
Botswana,BWA,1962,232549242.614046
Botswana,BWA,1963,246318588.140598
Botswana,BWA,1964,263147815.322015
Botswana,BWA,1965,278447111.054487
Botswana,BWA,1966,296111848.94455403
Botswana,BWA,1967,313655172.93337595
Botswana,BWA,1968,346799292.275962
Botswana,BWA,1969,399247152.769046
Botswana,BWA,1970,467599333.990521
Botswana,BWA,1971,588338659.37597
Botswana,BWA,1972,743436149.331587
Botswana,BWA,1973,901811720.835965
Botswana,BWA,1974,981151269.275468
Botswana,BWA,1975,1064021762.0480199
Botswana,BWA,1976,1177312167.33862
Botswana,BWA,1977,1318731376.88286
Botswana,BWA,1978,1507742528.6075099
Botswana,BWA,1979,1690911970.42458
Botswana,BWA,1980,1893599920.75956
Botswana,BWA,1981,2065252054.5348802
Botswana,BWA,1982,2316500951.15227
Botswana,BWA,1983,2621045054.62282
Botswana,BWA,1984,2845023409.90628
Botswana,BWA,1985,3047739045.53683
Botswana,BWA,1986,3296828451.58564
Botswana,BWA,1987,3688555238.94084
Botswana,BWA,1988,4405978108.237221
Botswana,BWA,1989,4981372672.72979
Botswana,BWA,1990,5318752174.48613
Botswana,BWA,1991,5715462427.58618
Botswana,BWA,1992,5882186484.96478
Botswana,BWA,1993,5994895480.291389
Botswana,BWA,1994,6212385253.8594
Botswana,BWA,1995,6649141424.18378
Botswana,BWA,1996,7036773076.145289
Botswana,BWA,1997,7601583116.97878
Botswana,BWA,1998,7656466026.764871
Botswana,BWA,1999,8396635029.8643
Botswana,BWA,2000,8563534596.26097
Botswana,BWA,2001,8584992576.026959
Botswana,BWA,2002,9106061350.41439
Botswana,BWA,2003,9527298168.17184
Botswana,BWA,2004,9785089872.92033
Botswana,BWA,2005,10230961745.6804
Botswana,BWA,2006,11086666195.2035
Botswana,BWA,2007,12004283368.7509
Botswana,BWA,2008,12754003367.4123
Botswana,BWA,2009,11778027466.4962
Botswana,BWA,2010,12786654365.8738
Botswana,BWA,2011,13560031674.6853
Botswana,BWA,2012,14164289360.2583
Botswana,BWA,2013,15771004794.7832
Botswana,BWA,2014,16425383650.6027
Botswana,BWA,2015,16146492036.747
Botswana,BWA,2016,16843294912.9068
Botswana,BWA,2017,17240661435.0594
Brazil,BRA,1960,247341919463.1689
Brazil,BRA,1961,272758556343.915
Brazil,BRA,1962,286985804716.435
Brazil,BRA,1963,289495990894.393
Brazil,BRA,1964,299586611924.6
Brazil,BRA,1965,308734452850.771
Brazil,BRA,1966,321548044807.563
Brazil,BRA,1967,337352985482.659
Brazil,BRA,1968,375903263762.145
Brazil,BRA,1969,412500554795.55896
Brazil,BRA,1970,448676636771.708
Brazil,BRA,1971,499355052540.896
Brazil,BRA,1972,559541329549.227
Brazil,BRA,1973,637757886667.244
Brazil,BRA,1974,695424722086.423
Brazil,BRA,1975,731649923695.225
Brazil,BRA,1976,803281452171.115
Brazil,BRA,1977,840283150784.244
Brazil,BRA,1978,867438661727.234
Brazil,BRA,1979,926132033479.1172
Brazil,BRA,1980,1010511554033.68
Brazil,BRA,1981,966116171914.1892
Brazil,BRA,1982,971722018042.344
Brazil,BRA,1983,938588304088.47
Brazil,BRA,1984,988043865417.878
Brazil,BRA,1985,1066552464980.62
Brazil,BRA,1986,1151751823331.46
Brazil,BRA,1987,1193210621348.61
Brazil,BRA,1988,1191985519567.62
Brazil,BRA,1989,1231076194274.74
Brazil,BRA,1990,1192883828728.0
Brazil,BRA,1991,1210919483539.43
Brazil,BRA,1992,1205265540510.73
Brazil,BRA,1993,1261493214739.07
Brazil,BRA,1994,1328788222502.53
Brazil,BRA,1995,1387477228552.53
Brazil,BRA,1996,1418106281314.95
Brazil,BRA,1997,1466251395671.69
Brazil,BRA,1998,1471212547872.58
Brazil,BRA,1999,1478113514365.66
Brazil,BRA,2000,1538900699686.93
Brazil,BRA,2001,1560181111439.25
Brazil,BRA,2002,1607829299910.86
Brazil,BRA,2003,1626156734970.79
Brazil,BRA,2004,1719895102552.35
Brazil,BRA,2005,1774870932268.27
Brazil,BRA,2006,1845107843393.43
Brazil,BRA,2007,1956927902720.44
Brazil,BRA,2008,2056552321671.5
Brazil,BRA,2009,2053965689829.48
Brazil,BRA,2010,2208871646202.82
Brazil,BRA,2011,2296901313455.03
Brazil,BRA,2012,2341302893954.85
Brazil,BRA,2013,2411783265631.77
Brazil,BRA,2014,2424040195497.99
Brazil,BRA,2015,2337992410593.76
Brazil,BRA,2016,2256907026242.19
Brazil,BRA,2017,2278936372567.31
Brunei,BRN,1974,7076283755.04218
Brunei,BRN,1975,7101437330.39971
Brunei,BRN,1976,8532760029.33627
Brunei,BRN,1977,9464255592.2259
Brunei,BRN,1978,10105537880.4547
Brunei,BRN,1979,12385592665.9333
Brunei,BRN,1980,11519009534.2868
Brunei,BRN,1981,9235168243.49102
Brunei,BRN,1982,9600571983.865059
Brunei,BRN,1983,9648715584.89183
Brunei,BRN,1984,9706595966.2633
Brunei,BRN,1985,9561894976.164291
Brunei,BRN,1986,9302244591.125792
Brunei,BRN,1987,9489138760.54273
Brunei,BRN,1988,9593269453.612041
Brunei,BRN,1989,9490220608.72755
Brunei,BRN,1990,9593609020.9021
Brunei,BRN,1991,9895418335.16685
Brunei,BRN,1992,10366299816.6483
Brunei,BRN,1993,10397872753.9421
Brunei,BRN,1994,10724927172.7173
Brunei,BRN,1995,11205265273.193998
Brunei,BRN,1996,11527788412.1746
Brunei,BRN,1997,11358194866.1533
Brunei,BRN,1998,11294758342.5009
Brunei,BRN,1999,11639492115.8783
Brunei,BRN,2000,11971150348.3682
Brunei,BRN,2001,12299643564.3564
Brunei,BRN,2002,12775897689.769
Brunei,BRN,2003,13146904070.407
Brunei,BRN,2004,13213206307.2974
Brunei,BRN,2005,13264408434.1768
Brunei,BRN,2006,13847739933.9934
Brunei,BRN,2007,13869146021.2688
Brunei,BRN,2008,13600124165.7499
Brunei,BRN,2009,13360145141.1808
Brunei,BRN,2010,13707370737.0737
Brunei,BRN,2011,14220755408.8742
Brunei,BRN,2012,14350568390.1724
Brunei,BRN,2013,14045471213.788
Brunei,BRN,2014,13715438210.4877
Brunei,BRN,2015,13637697103.0436
Brunei,BRN,2016,13301457674.8771
Brunei,BRN,2017,13478200979.2483
Bulgaria,BGR,1980,28567896236.6319
Bulgaria,BGR,1981,29967769392.1755
Bulgaria,BGR,1982,30667386625.1523
Bulgaria,BGR,1983,31719371801.814
Bulgaria,BGR,1984,32796702382.564
Bulgaria,BGR,1985,33676782455.6654
Bulgaria,BGR,1986,35093767429.2676
Bulgaria,BGR,1987,37218524434.8179
Bulgaria,BGR,1988,41291977325.0305
Bulgaria,BGR,1989,39933519967.5105
Bulgaria,BGR,1990,36292630364.1533
Bulgaria,BGR,1991,33227588804.6568
Bulgaria,BGR,1992,30811149654.799
Bulgaria,BGR,1993,30355078448.626
Bulgaria,BGR,1994,30906937186.9501
Bulgaria,BGR,1995,31790934141.0586
Bulgaria,BGR,1996,32014958711.2495
Bulgaria,BGR,1997,31666373358.603
Bulgaria,BGR,1998,32762894273.7241
Bulgaria,BGR,1999,30793894679.843
Bulgaria,BGR,2000,32315283606.3355
Bulgaria,BGR,2001,33533640178.6923
Bulgaria,BGR,2002,35524705563.8283
Bulgaria,BGR,2003,37356436983.8906
Bulgaria,BGR,2004,39760457560.5794
Bulgaria,BGR,2005,42592798158.9278
Bulgaria,BGR,2006,45520779748.2063
Bulgaria,BGR,2007,48864017869.2297
Bulgaria,BGR,2008,51806552050.9002
Bulgaria,BGR,2009,49948693651.0085
Bulgaria,BGR,2010,50610058210.3696
Bulgaria,BGR,2011,51579193177.2032
Bulgaria,BGR,2012,51595167185.5963
Bulgaria,BGR,2013,52040002707.4591
Bulgaria,BGR,2014,52731487748.7478
Bulgaria,BGR,2015,54639028022.2012
Bulgaria,BGR,2016,56792405577.3656
Bulgaria,BGR,2017,58815148233.383
Burkina Faso,BFA,1960,1153497471.75521
Burkina Faso,BFA,1961,1200144078.72412
Burkina Faso,BFA,1962,1273698494.3963401
Burkina Faso,BFA,1963,1257547788.94945
Burkina Faso,BFA,1964,1286255331.61624
Burkina Faso,BFA,1965,1334676997.2850401
Burkina Faso,BFA,1966,1341852395.43964
Burkina Faso,BFA,1967,1460248258.79039
Burkina Faso,BFA,1968,1505089181.74741
Burkina Faso,BFA,1969,1535583508.30374
Burkina Faso,BFA,1970,1537380442.1502
Burkina Faso,BFA,1971,1559108853.07615
Burkina Faso,BFA,1972,1595147634.5896802
Burkina Faso,BFA,1973,1602315070.06168
Burkina Faso,BFA,1974,1735089730.35784
Burkina Faso,BFA,1975,1787114363.9664
Burkina Faso,BFA,1976,1939642697.91623
Burkina Faso,BFA,1977,1946826233.6606
Burkina Faso,BFA,1978,2036532579.66401
Burkina Faso,BFA,1979,2111163790.67383
Burkina Faso,BFA,1980,2127987208.88243
