,destination,passenger,weather,temperature,time,coupon,HoursToCouponExpiration,gender,age,maritalStatus,has_children,education,occupation,AvgAnnualIncome,AvgMonthlyVisitsToBar,AvgMonthlyVisitsToCoffeeHouse,AvgMonthlyVisitsToCarryAway,AvgMonthlyVisitsToRestaurantLessThan20,AvgMonthlyVisitsToRestaurant20To50,AtLeast5MinutesDriveToRedeem,AtLeast15MinutesDriveToRedeem,AtLeast25MinutesDriveToRedeem,CanRedeemOnTheWay,Y
170,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,0
171,Work,None,Sunny,55,7AM,Bar,24.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,1,0,1
172,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,1
173,Work,None,Sunny,80,7AM,CarryAway,2.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,1,0
174,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,0,0,0,1
175,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,26.0,Single,0,Some College,Healthcare Support,43749.5,8.0,8.0,8.0,8.0,8.0,1,1,0,0,0
176,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
177,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
178,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,0
179,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
180,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
181,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
182,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
183,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
184,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
185,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
186,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
187,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
188,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
189,Work,None,Sunny,55,7AM,Bar,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,1,0,1
190,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,1,0,0,1
191,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,1,1
192,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,26.0,Single,1,Associates,Healthcare Practitioners & Technical,31249.5,0.0,2.0,6.0,2.0,0.0,1,0,0,0,1
193,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,1
194,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
195,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
196,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,1
197,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
198,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,0
199,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,0
200,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,1
201,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
202,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,1
203,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
204,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,1
205,Nowhere,None,Sunny,55,10AM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
206,Home,None,Sunny,55,6PM,Bar,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,1,1
207,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,0
208,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,0
209,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,1,0,0
210,Work,None,Sunny,55,7AM,Bar,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,1,0,0
211,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,1
212,Work,None,Sunny,80,7AM,CarryAway,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,1,1
213,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,0,0,0,1
214,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Male,21.0,Single,0,Some College,Sales & Related,106250.0,0.0,0.0,8.0,2.0,0.0,1,1,0,0,0
215,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
216,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
217,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
218,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
219,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
220,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
221,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
222,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
223,Nowhere,Partner,Sunny,80,10AM,Restaurant20To50,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
224,Nowhere,Partner,Sunny,80,10AM,Bar,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0
225,Nowhere,Partner,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
226,Nowhere,Partner,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,1
227,Nowhere,Partner,Sunny,80,6PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
228,Home,None,Sunny,55,6PM,Bar,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,1,1
229,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,1
230,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0
231,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1
232,Work,None,Sunny,55,7AM,Bar,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,1,0,1
233,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
234,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,1,0
235,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,0,0,0,0
236,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Together,0,Bachelors,Management,93749.5,2.0,2.0,2.0,2.0,2.0,1,1,0,0,0
237,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,1
238,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,1
239,Nowhere,Friend,Sunny,80,10AM,Bar,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,1
240,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
241,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,1
242,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
243,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
244,Nowhere,Friend,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
245,Nowhere,Friend,Sunny,80,6PM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,0
246,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
247,Nowhere,Friend,Sunny,55,2PM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,0
248,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
249,Nowhere,None,Sunny,55,10AM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,1
250,Home,None,Sunny,55,6PM,Bar,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,1,1
251,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,0
252,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,0
253,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,1,0,1
254,Work,None,Sunny,55,7AM,Bar,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,1,0,0
255,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,1
256,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,1,1
257,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,0,0,0,0
258,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,21.0,Single,0,High School,Unemployed,6250.0,2.0,0.0,6.0,2.0,0.0,1,1,0,0,0
259,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
260,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
261,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
262,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
263,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
264,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
265,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
266,Nowhere,Kid,Sunny,80,10AM,RestaurantLessThan20,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
267,Nowhere,Kid,Sunny,80,10AM,CarryAway,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
268,Nowhere,Kid,Sunny,80,10AM,Bar,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
269,Nowhere,Kid,Sunny,80,2PM,RestaurantLessThan20,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
270,Nowhere,Kid,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
271,Nowhere,Kid,Sunny,55,6PM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
272,Home,None,Sunny,55,6PM,Bar,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,1
273,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
274,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,0
275,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,1
276,Work,None,Sunny,55,7AM,Bar,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,1,0,0
277,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,1
278,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,1,1
279,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,0,0,0,1
280,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,31.0,Married,1,Graduate,Unemployed,68749.5,0.0,0.0,2.0,0.0,0.0,1,1,0,0,0
281,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,0,1
282,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,0,1
283,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
284,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,1
285,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,1
286,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
287,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
288,Nowhere,Kid,Sunny,80,10AM,RestaurantLessThan20,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
289,Nowhere,Kid,Sunny,80,10AM,CarryAway,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
290,Nowhere,Kid,Sunny,80,10AM,Bar,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
291,Nowhere,Kid,Sunny,55,2PM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
292,Nowhere,Kid,Sunny,55,6PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,1
293,Home,None,Sunny,55,6PM,Bar,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,1,0
294,Home,None,Sunny,80,6PM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,0,1
295,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,1,0,1
296,Work,None,Sunny,55,7AM,Bar,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,1,0,0
297,Work,None,Sunny,80,7AM,Restaurant20To50,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,0
298,Work,None,Sunny,80,7AM,CarryAway,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,1,0
299,Work,None,Sunny,55,7AM,RestaurantLessThan20,24.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,0,0,0,0
300,Work,None,Sunny,55,7AM,CoffeeHouse,2.0,Female,41.0,Divorced,1,Bachelors,Arts Design Entertainment Sports & Media,18749.5,0.0,8.0,0.0,2.0,0.0,1,1,0,0,1
301,Nowhere,None,Sunny,55,2PM,RestaurantLessThan20,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,0,0,0,1
302,Nowhere,Friend,Sunny,80,10AM,CoffeeHouse,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,0,0,0,1
303,Nowhere,Friend,Sunny,80,10AM,CarryAway,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
304,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
305,Nowhere,Friend,Sunny,80,2PM,CoffeeHouse,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
306,Nowhere,Friend,Sunny,80,6PM,RestaurantLessThan20,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,1
307,Nowhere,Friend,Sunny,55,2PM,CarryAway,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
308,Nowhere,Kid,Sunny,80,10AM,RestaurantLessThan20,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
309,Nowhere,Kid,Sunny,80,10AM,CarryAway,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
310,Nowhere,Kid,Sunny,80,10AM,Bar,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
311,Nowhere,Kid,Sunny,80,2PM,RestaurantLessThan20,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,0,0,0,1
312,Nowhere,Kid,Sunny,55,2PM,RestaurantLessThan20,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,1
313,Nowhere,Kid,Sunny,55,6PM,CoffeeHouse,2.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
314,Home,None,Sunny,55,6PM,Bar,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,0,0,1,0
315,Home,None,Sunny,55,6PM,Restaurant20To50,24.0,Male,41.0,Married,1,Graduate,Education&Training&Library,56249.5,0.0,2.0,2.0,2.0,0.0,1,1,0,0,0
